CVE_ID,state,assigner,date_published,date_updated,cvss_score,cvss_version,cwes,exploitDB_type,exploitDB_platform,KEV_product,KEV_knownRansomwareCampaignUse,Vendor,id,date_mastodon
CVE-2023-29305,PUBLISHED,adobe,2023-09-13T08:27:19.635Z,2025-02-27T20:53:21.249Z,6.1,3.1,CWE-79,,,,,,111057049754042297,2023-09-13T09:08:14.000Z
CVE-2023-29306,PUBLISHED,adobe,2023-09-13T08:27:18.848Z,2025-02-27T20:53:27.236Z,6.1,3.1,CWE-79,,,,,,111057049679231892,2023-09-13T09:08:14.000Z
CVE-2023-29308,PUBLISHED,adobe,2023-07-12T15:56:53.091Z,2025-03-05T18:51:35.998Z,7.8,3.1,CWE-787,,,,,,110700336679400734,2023-07-12T09:11:24.000Z
CVE-2023-29309,PUBLISHED,adobe,2023-07-12T15:56:51.512Z,2025-03-05T18:52:18.474Z,5.5,3.1,CWE-125,,,,,,110700336179880508,2023-07-12T09:11:17.000Z
CVE-2023-29310,PUBLISHED,adobe,2023-07-12T15:56:45.198Z,2025-03-05T18:53:18.091Z,5.5,3.1,CWE-125,,,,,,110700336188025069,2023-07-12T09:11:18.000Z
CVE-2023-29311,PUBLISHED,adobe,2023-07-12T15:56:55.577Z,2025-03-05T18:51:13.144Z,5.5,3.1,CWE-125,,,,,,110700336635327193,2023-07-12T09:11:24.000Z
CVE-2023-29312,PUBLISHED,adobe,2023-07-12T15:56:53.906Z,2025-03-05T18:51:28.170Z,5.5,3.1,CWE-125,,,,,,110700336684794081,2023-07-12T09:11:24.000Z
CVE-2023-29313,PUBLISHED,adobe,2023-07-12T15:56:48.599Z,2025-03-05T18:52:46.897Z,5.5,3.1,CWE-125,,,,,,110700336653801520,2023-07-12T09:11:25.000Z
CVE-2023-29314,PUBLISHED,adobe,2023-07-12T15:56:54.814Z,2025-03-05T18:51:21.477Z,5.5,3.1,CWE-125,,,,,,110700336645367357,2023-07-12T09:11:24.000Z
CVE-2023-29315,PUBLISHED,adobe,2023-07-12T15:56:47.286Z,2025-03-05T18:52:55.755Z,5.5,3.1,CWE-125,,,,,,110700337212808659,2023-07-12T09:11:33.000Z
CVE-2023-29316,PUBLISHED,adobe,2023-07-12T15:56:49.368Z,2025-03-05T18:52:39.187Z,5.5,3.1,CWE-125,,,,,,110700336313759818,2023-07-12T09:11:20.000Z
CVE-2023-29317,PUBLISHED,adobe,2023-07-12T15:56:50.730Z,2025-03-05T18:52:30.705Z,5.5,3.1,CWE-125,,,,,,110700336646603390,2023-07-12T09:11:24.000Z
CVE-2023-29318,PUBLISHED,adobe,2023-07-12T15:56:52.301Z,2025-03-05T18:51:44.761Z,5.5,3.1,CWE-125,,,,,,110700337183326646,2023-07-12T09:11:33.000Z
CVE-2023-29319,PUBLISHED,adobe,2023-07-12T15:56:46.502Z,2025-03-05T18:53:08.938Z,5.5,3.1,CWE-125,,,,,,110700336149989558,2023-07-12T09:11:16.000Z
CVE-2023-29325,PUBLISHED,microsoft,2023-05-09T17:03:09.408Z,2025-02-11T18:11:26.510Z,8.1,3.1,,,,,,,110342387617639300,2023-05-10T04:00:16.000Z
CVE-2023-29325,PUBLISHED,microsoft,2023-05-09T17:03:09.408Z,2025-02-11T18:11:26.510Z,8.1,3.1,,,,,,,110341915034347208,2023-05-10T02:00:04.000Z
CVE-2023-29332,PUBLISHED,microsoft,2023-09-12T16:58:34.444Z,2025-02-27T20:54:08.046Z,7.5,3.1,,,,,,,111062214647470580,2023-09-14T07:01:46.120Z
CVE-2023-29332,PUBLISHED,microsoft,2023-09-12T16:58:34.444Z,2025-02-27T20:54:08.046Z,7.5,3.1,,,,,,,111062214647470580,2023-09-14T07:01:46.120Z
CVE-2023-29332,PUBLISHED,microsoft,2023-09-12T16:58:34.444Z,2025-02-27T20:54:08.046Z,7.5,3.1,,,,,,,111057049713375098,2023-09-13T09:08:14.000Z
CVE-2023-29336,PUBLISHED,microsoft,2023-05-09T17:03:03.549Z,2025-05-27T15:56:09.811Z,7.8,3.1,CWE-416,local,windows,Win32k,Unknown,Microsoft,110529418807554091,2023-06-12T04:44:31.000Z
CVE-2023-29336,PUBLISHED,microsoft,2023-05-09T17:03:03.549Z,2025-05-27T15:56:09.811Z,7.8,3.1,CWE-416,local,windows,Win32k,Unknown,Microsoft,110520329224506936,2023-06-10T14:13:10.756Z
CVE-2023-29336,PUBLISHED,microsoft,2023-05-09T17:03:03.549Z,2025-05-27T15:56:09.811Z,7.8,3.1,CWE-416,local,windows,Win32k,Unknown,Microsoft,110342387617639300,2023-05-10T04:00:16.000Z
CVE-2023-29336,PUBLISHED,microsoft,2023-05-09T17:03:03.549Z,2025-05-27T15:56:09.811Z,7.8,3.1,CWE-416,local,windows,Win32k,Unknown,Microsoft,110341915034347208,2023-05-10T02:00:04.000Z
CVE-2023-29357,PUBLISHED,microsoft,2023-06-13T23:26:02.860Z,2025-02-04T18:44:28.959Z,9.8,3.1,CWE-303,,,SharePoint Server,Known,Microsoft,110539624699074317,2023-06-14T00:00:15.000Z
CVE-2023-29357,PUBLISHED,microsoft,2023-06-13T23:26:02.860Z,2025-02-04T18:44:28.959Z,9.8,3.1,CWE-303,,,SharePoint Server,Known,Microsoft,110538916179168679,2023-06-13T21:00:04.000Z
CVE-2023-29363,PUBLISHED,microsoft,2023-06-13T23:26:06.241Z,2025-01-01T01:43:56.053Z,9.8,3.1,,,,,,Microsoft,110539624699074317,2023-06-14T00:00:15.000Z
CVE-2023-29363,PUBLISHED,microsoft,2023-06-13T23:26:06.241Z,2025-01-01T01:43:56.053Z,9.8,3.1,,,,,,Microsoft,110538916179168679,2023-06-13T21:00:04.000Z
CVE-2023-29377,,,,,6.6,,,,,,,Softing,110864526930043137,2023-08-10T09:07:10.000Z
CVE-2023-29407,PUBLISHED,Go,2023-08-02T19:52:53.482Z,2025-02-13T16:49:15.196Z,,,,,,,,,110830549882706956,2023-08-04T09:06:20.000Z
CVE-2023-29408,PUBLISHED,Go,2023-08-02T19:52:48.613Z,2025-02-13T16:49:15.755Z,,,,,,,,,110830549874844981,2023-08-04T09:06:20.000Z
CVE-2023-29409,PUBLISHED,Go,2023-08-02T19:47:23.829Z,2025-02-13T16:49:16.368Z,,,,,,,,,110830549845249517,2023-08-04T09:06:20.000Z
CVE-2023-29444,PUBLISHED,Dragos,2024-01-10T17:06:35.965Z,2025-05-14T20:14:19.414Z,6.3,3.1,CWE-427,,,,,,110989087702670288,2023-09-01T09:04:35.000Z
CVE-2023-29445,PUBLISHED,Dragos,2024-01-10T20:17:12.837Z,2024-08-02T14:07:46.126Z,7.8,3.1,CWE-427,,,,,,110989087645476070,2023-09-01T09:04:34.000Z
CVE-2023-29446,PUBLISHED,Dragos,2024-01-10T20:21:51.434Z,2024-11-14T17:23:37.514Z,4.7,3.1,CWE-40,,,,,,110989087514178546,2023-09-01T09:04:34.000Z
CVE-2023-29447,PUBLISHED,Dragos,2024-01-10T20:24:52.983Z,2024-09-11T15:45:53.226Z,5.7,3.1,CWE-522,,,,,,110989087673992405,2023-09-01T09:04:34.000Z
CVE-2023-29489,PUBLISHED,mitre,2023-04-27T00:00:00,2024-08-02T14:07:46.446Z,5.3,3.1,,,,,,,110337460422249920,2023-05-09T07:07:14.277Z
CVE-2023-29491,PUBLISHED,mitre,2023-04-14T00:00:00,2024-11-27T14:45:38.232Z,,,,,,,,,110419664556593940,2023-05-23T19:32:49.000Z
CVE-2023-29494,PUBLISHED,intel,2023-08-11T02:37:19.124Z,2024-10-18T18:14:51.786Z,7.5,3.1,; CWE-20,,,,,,110858882224399996,2023-08-09T09:11:38.000Z
CVE-2023-29495,PUBLISHED,intel,2024-01-19T20:03:11.441Z,2025-05-09T15:00:55.471Z,7.5,3.1,; CWE-20,,,,,,111731106085188469,2024-01-10T10:09:39.000Z
CVE-2023-29495,PUBLISHED,intel,2024-01-19T20:03:11.441Z,2025-05-09T15:00:55.471Z,7.5,3.1,; CWE-20,,,,,,111731106085188469,2024-01-10T10:09:39.000Z
CVE-2023-29497,PUBLISHED,apple,2023-09-26T20:14:53.241Z,2025-02-13T16:49:20.980Z,,,,,,,,,111141978558089517,2023-09-28T09:06:45.000Z
CVE-2023-29497,PUBLISHED,apple,2023-09-26T20:14:53.241Z,2025-02-13T16:49:20.980Z,,,,,,,,,111136315781307940,2023-09-27T09:06:38.000Z
CVE-2023-29504,PUBLISHED,intel,2023-11-14T19:05:11.749Z,2024-08-30T15:13:18.797Z,6.7,3.1,; CWE-427,,,,,,111419766273765984,2023-11-16T10:31:49.000Z
CVE-2023-29552,PUBLISHED,mitre,2023-04-25T00:00:00.000Z,2025-02-13T16:49:22.987Z,,,,,,Service Location Protocol (SLP),Unknown,IETF,111381715513226414,2023-11-09T17:15:02.436Z
CVE-2023-29552,PUBLISHED,mitre,2023-04-25T00:00:00.000Z,2025-02-13T16:49:22.987Z,,,,,,Service Location Protocol (SLP),Unknown,IETF,110271432420281808,2023-04-27T15:15:26.000Z
CVE-2023-2971,PUBLISHED,STAR_Labs,2023-08-19T05:45:35.025Z,2024-10-07T19:54:42.467Z,6.3,3.1,CWE-22,,,,,,110932460609783867,2023-08-22T09:03:36.000Z
CVE-2023-2975,PUBLISHED,openssl,2023-07-14T11:16:25.151Z,2025-04-23T16:20:14.504Z,,,CWE-354,,,,,,110849135962063490,2023-08-07T15:53:02.000Z
CVE-2023-2975,PUBLISHED,openssl,2023-07-14T11:16:25.151Z,2025-04-23T16:20:14.504Z,,,CWE-354,,,,,,110734288021236595,2023-07-18T09:05:40.000Z
CVE-2023-30186,PUBLISHED,mitre,2023-08-14T00:00:00,2024-10-09T16:18:13.709Z,,,,,,,,,110898489758169690,2023-08-16T09:04:21.000Z
CVE-2023-30187,PUBLISHED,mitre,2023-08-14T00:00:00,2024-10-09T16:17:27.600Z,,,,,,,,,110898489736995947,2023-08-16T09:04:21.000Z
CVE-2023-30188,PUBLISHED,mitre,2023-08-14T00:00:00,2024-10-09T16:16:43.528Z,,,,,,,,,110898489725623299,2023-08-16T09:04:21.000Z
CVE-2023-3024,PUBLISHED,Silabs,2023-09-29T16:32:30.503Z,2024-09-25T15:44:26.053Z,5.9,3.1,CWE-787,,,,,,111181613680247946,2023-10-05T09:06:30.000Z
CVE-2023-3025,PUBLISHED,Wordfence,2023-09-16T08:31:30.152Z,2024-09-25T13:44:03.123Z,7.2,3.1,,,,,,,111102327830448144,2023-09-21T09:03:03.000Z
CVE-2023-3038,PUBLISHED,INCIBE,2023-10-04T11:11:44.513Z,2024-09-19T19:19:40.424Z,9.8,3.1,CWE-89,,,,,,111323400427688754,2023-10-30T10:04:44.000Z
CVE-2023-30428,PUBLISHED,apache,2023-07-12T09:10:03.369Z,2024-10-04T13:43:04.819Z,8.2,3.1,CWE-863,,,,,,110700336133524147,2023-07-12T09:11:17.000Z
CVE-2023-30433,PUBLISHED,ibm,2023-07-19T00:42:26.332Z,2024-10-21T14:08:20.369Z,6.5,3.1,CWE-601,,,,,,110739946203266219,2023-07-19T09:04:39.000Z
CVE-2023-30436,PUBLISHED,ibm,2023-08-27T22:21:30.209Z,2024-09-30T17:51:56.290Z,5.5,3.1,CWE-79,,,,,,110966438569521222,2023-08-28T09:04:36.000Z
CVE-2023-30437,PUBLISHED,ibm,2023-08-27T22:24:41.341Z,2024-10-01T20:15:13.717Z,5.3,3.1,,,,,,,110966438512848563,2023-08-28T09:04:36.000Z
CVE-2023-30442,PUBLISHED,ibm,2023-07-10T00:01:47.971Z,2025-02-13T16:49:25.955Z,5.9,3.1,CWE-20,,,,,,110688985261344635,2023-07-10T09:04:36.000Z
CVE-2023-30451,PUBLISHED,mitre,2023-12-25T00:00:00,2024-08-02T14:21:44.837Z,,,,,,,,,111934944133021836,2024-02-15T10:08:18.000Z
CVE-2023-30451,PUBLISHED,mitre,2023-12-25T00:00:00,2024-08-02T14:21:44.837Z,,,,,,,,,111934944133021836,2024-02-15T10:08:18.000Z
CVE-2023-30451,PUBLISHED,mitre,2023-12-25T00:00:00,2024-08-02T14:21:44.837Z,,,,,,,,,111623502845949895,2023-12-22T10:04:41.000Z
CVE-2023-30561,PUBLISHED,BD,2023-07-13T19:03:17.356Z,2024-10-22T16:07:16.822Z,6.1,3.1,CWE-311,,,,,,110717302702577316,2023-07-15T09:06:06.000Z
CVE-2023-30562,PUBLISHED,BD,2023-07-13T19:03:32.964Z,2024-10-22T16:07:32.582Z,6.7,3.1,CWE-345,,,,,,110717302836951908,2023-07-15T09:06:07.000Z
CVE-2023-30564,PUBLISHED,BD,2023-07-13T19:06:02.948Z,2024-10-22T15:48:40.865Z,6.9,3.1,CWE-79,,,,,,110717302842294892,2023-07-15T09:06:07.000Z
CVE-2023-30565,PUBLISHED,BD,2023-07-13T19:06:18.280Z,2024-10-22T15:36:36.823Z,3.5,3.1,CWE-924; CWE-319,,,,,,110717302773207919,2023-07-15T09:06:06.000Z
CVE-2023-30577,PUBLISHED,mitre,2023-07-26T00:00:00,2024-10-15T18:33:14.340Z,,,,,,,,,110807903127021828,2023-07-31T09:06:58.000Z
CVE-2023-30626,PUBLISHED,GitHub_M,2023-04-24T20:06:39.400Z,2025-02-12T16:34:36.816Z,8.8,3.1,CWE-22,,,,,,110259517402467290,2023-04-25T12:45:18.178Z
CVE-2023-30627,PUBLISHED,GitHub_M,2023-04-24T20:07:27.588Z,2025-02-12T16:34:53.533Z,9.1,3.1,CWE-79,,,,,,110259517402467290,2023-04-25T12:45:18.178Z
CVE-2023-30654,PUBLISHED,Samsung Mobile,2023-08-10T01:17:07.618Z,2024-10-17T14:14:59.663Z,6.7,3.1,,,,,,,110870181055975493,2023-08-11T09:05:04.000Z
CVE-2023-30678,PUBLISHED,Samsung Mobile,2023-07-06T02:51:51.241Z,2024-10-24T14:35:58.403Z,5.1,3.1,,,,,,,110694650090599234,2023-07-11T09:05:15.000Z
CVE-2023-30681,PUBLISHED,Samsung Mobile,2023-08-10T01:18:24.510Z,2024-10-04T15:42:27.207Z,4.4,3.1,,,,,,,110870181009461029,2023-08-11T09:05:04.000Z
CVE-2023-30682,PUBLISHED,Samsung Mobile,2023-08-10T01:18:25.722Z,2024-10-04T15:42:45.474Z,4.3,3.1,,,,,,,110870181041666253,2023-08-11T09:05:04.000Z
CVE-2023-30683,PUBLISHED,Samsung Mobile,2023-08-10T01:18:26.950Z,2024-10-04T15:43:03.187Z,4.3,3.1,,,,,,,110870181016013314,2023-08-11T09:05:04.000Z
CVE-2023-30684,PUBLISHED,Samsung Mobile,2023-08-10T01:18:28.281Z,2024-10-04T15:06:57.136Z,4.3,3.1,,,,,,,110870180980366470,2023-08-11T09:05:04.000Z
CVE-2023-30685,PUBLISHED,Samsung Mobile,2023-08-10T01:18:29.516Z,2024-10-04T15:05:24.641Z,4.3,3.1,,,,,,,110870180991364907,2023-08-11T09:05:04.000Z
CVE-2023-30686,PUBLISHED,Samsung Mobile,2023-08-10T01:18:30.732Z,2024-10-10T17:24:07.191Z,6.7,3.1,,,,,,,110870181018536796,2023-08-11T09:05:04.000Z
CVE-2023-30687,PUBLISHED,Samsung Mobile,2023-08-10T01:18:32.014Z,2024-10-10T17:22:10.892Z,6.7,3.1,,,,,,,110870180974773108,2023-08-11T09:05:04.000Z
CVE-2023-30688,PUBLISHED,Samsung Mobile,2023-08-10T01:18:33.307Z,2024-10-10T17:19:38.098Z,6.7,3.1,,,,,,,110870181036750306,2023-08-11T09:05:04.000Z
CVE-2023-30689,PUBLISHED,Samsung Mobile,2023-08-10T01:18:34.632Z,2024-10-10T17:17:23.087Z,6.7,3.1,,,,,,,110870180993290323,2023-08-11T09:05:04.000Z
CVE-2023-30693,PUBLISHED,Samsung Mobile,2023-08-10T01:18:37.085Z,2024-10-10T15:58:31.249Z,6.7,3.1,,,,,,,110870181023683445,2023-08-11T09:05:04.000Z
CVE-2023-30694,PUBLISHED,Samsung Mobile,2023-08-10T01:18:38.315Z,2024-10-10T15:55:00.296Z,6.7,3.1,,,,,,,110870181053126304,2023-08-11T09:05:04.000Z
CVE-2023-30695,PUBLISHED,Samsung Mobile,2023-08-10T01:18:39.553Z,2024-10-21T13:58:49.816Z,6.7,3.1,,,,,,,110870180972391888,2023-08-11T09:05:04.000Z
CVE-2023-30696,PUBLISHED,Samsung Mobile,2023-08-10T01:18:41.177Z,2024-10-04T14:16:35.080Z,4.4,3.1,,,,,,,110870181014882023,2023-08-11T09:05:04.000Z
CVE-2023-30697,PUBLISHED,Samsung Mobile,2023-08-10T01:18:42.527Z,2024-10-04T14:16:51.311Z,4.4,3.1,,,,,,,110870181023791758,2023-08-11T09:05:04.000Z
CVE-2023-30698,PUBLISHED,Samsung Mobile,2023-08-10T01:18:44.150Z,2024-10-04T14:17:09.597Z,5.5,3.1,,,,,,,110870180956539038,2023-08-11T09:05:04.000Z
CVE-2023-30699,PUBLISHED,Samsung Mobile,2023-08-10T01:18:45.379Z,2024-10-09T19:41:15.794Z,7.5,3.1,,,,,,,110870181047696706,2023-08-11T09:05:04.000Z
CVE-2023-30700,PUBLISHED,Samsung Mobile,2023-08-10T01:18:46.641Z,2024-10-04T14:17:29.339Z,5.3,3.1,,,,,,,110870180973227223,2023-08-11T09:05:04.000Z
CVE-2023-30701,PUBLISHED,Samsung Mobile,2023-08-10T01:18:48.357Z,2024-10-04T14:17:50.698Z,4.7,3.1,,,,,,,110870181021844071,2023-08-11T09:05:04.000Z
CVE-2023-30702,PUBLISHED,Samsung Mobile,2023-08-10T01:18:49.576Z,2024-10-10T15:54:26.321Z,6.7,3.1,,,,,,,110870180964694295,2023-08-11T09:05:04.000Z
CVE-2023-30703,PUBLISHED,Samsung Mobile,2023-08-10T01:18:50.826Z,2024-10-04T14:18:12.623Z,3.3,3.1,,,,,,,110870180971540037,2023-08-11T09:05:04.000Z
CVE-2023-30704,PUBLISHED,Samsung Mobile,2023-08-10T01:18:52.036Z,2024-10-04T14:18:37.160Z,3.8,3.1,,,,,,,110870181088008538,2023-08-11T09:05:05.000Z
CVE-2023-30705,PUBLISHED,Samsung Mobile,2023-08-10T01:18:53.706Z,2024-10-08T14:51:18.144Z,6.8,3.1,,,,,,,110870180991892736,2023-08-11T09:05:04.000Z
CVE-2023-30706,PUBLISHED,Samsung Mobile,2023-09-06T03:11:52.376Z,2024-09-26T20:45:42.822Z,7.5,3.1,,,,,,,111023070951129181,2023-09-07T09:06:59.000Z
CVE-2023-30707,PUBLISHED,Samsung Mobile,2023-09-06T03:11:53.437Z,2024-09-26T15:27:19.225Z,4.0,3.1,,,,,,,111023070948478827,2023-09-07T09:06:59.000Z
CVE-2023-30708,PUBLISHED,Samsung Mobile,2023-09-06T03:11:54.441Z,2024-09-26T15:27:02.874Z,4.6,3.1,,,,,,,111023071097530240,2023-09-07T09:06:58.000Z
CVE-2023-30709,PUBLISHED,Samsung Mobile,2023-09-06T03:11:55.448Z,2024-09-26T15:26:49.516Z,7.9,3.1,,,,,,,111023071175172099,2023-09-07T09:07:02.000Z
CVE-2023-30711,PUBLISHED,Samsung Mobile,2023-09-06T03:11:57.479Z,2024-09-26T15:32:33.325Z,4.0,3.1,,,,,,,111023070984273179,2023-09-07T09:06:59.000Z
CVE-2023-30712,PUBLISHED,Samsung Mobile,2023-09-06T03:11:58.480Z,2024-09-26T15:32:09.914Z,6.8,3.1,,,,,,,111023071140251785,2023-09-07T09:07:00.000Z
CVE-2023-30713,PUBLISHED,Samsung Mobile,2023-09-06T03:11:59.465Z,2024-09-26T15:31:06.371Z,6.2,3.1,,,,,,,111023070857644591,2023-09-07T09:06:58.000Z
CVE-2023-30714,PUBLISHED,Samsung Mobile,2023-09-06T03:12:00.735Z,2024-09-26T15:30:49.580Z,4.6,3.1,,,,,,,111023070978399735,2023-09-07T09:06:59.000Z
CVE-2023-30715,PUBLISHED,Samsung Mobile,2023-09-06T03:12:01.797Z,2024-09-26T15:30:01.225Z,4.0,3.1,,,,,,,111023071138904328,2023-09-07T09:07:00.000Z
CVE-2023-30716,PUBLISHED,Samsung Mobile,2023-09-06T03:12:02.855Z,2024-09-26T15:26:37.312Z,4.0,3.1,,,,,,,111023071205990952,2023-09-07T09:07:02.000Z
CVE-2023-30717,PUBLISHED,Samsung Mobile,2023-09-06T03:12:03.892Z,2024-09-26T15:26:25.466Z,4.0,3.1,,,,,,,111023070858879957,2023-09-07T09:06:58.000Z
CVE-2023-30718,PUBLISHED,Samsung Mobile,2023-09-06T03:12:04.918Z,2024-09-26T15:26:12.131Z,4.0,3.1,,,,,,,111023070931636189,2023-09-07T09:06:58.000Z
CVE-2023-30719,PUBLISHED,Samsung Mobile,2023-09-06T03:12:06.098Z,2024-09-26T15:25:55.803Z,4.0,3.1,,,,,,,111028723969556292,2023-09-08T09:04:38.000Z
CVE-2023-30719,PUBLISHED,Samsung Mobile,2023-09-06T03:12:06.098Z,2024-09-26T15:25:55.803Z,4.0,3.1,,,,,,,111023071229863517,2023-09-07T09:07:02.000Z
CVE-2023-3072,PUBLISHED,HashiCorp,2023-07-19T23:34:56.155Z,2024-10-17T14:10:16.427Z,4.1,3.1,CWE-266,,,,,,110762589982761792,2023-07-23T09:03:16.000Z
CVE-2023-30720,PUBLISHED,Samsung Mobile,2023-09-06T03:12:07.151Z,2024-09-26T15:25:39.849Z,4.7,3.1,,,,,,,111023071131225190,2023-09-07T09:06:58.000Z
CVE-2023-30721,PUBLISHED,Samsung Mobile,2023-09-06T03:12:08.181Z,2024-09-26T15:25:23.654Z,4.4,3.1,,,,,,,111023070936888052,2023-09-07T09:06:59.000Z
CVE-2023-30722,PUBLISHED,Samsung Mobile,2023-09-06T03:12:09.186Z,2024-09-26T15:25:08.421Z,5.5,3.1,,,,,,,111023070908245906,2023-09-07T09:06:59.000Z
CVE-2023-30723,PUBLISHED,Samsung Mobile,2023-09-06T03:12:10.182Z,2024-09-26T15:24:54.432Z,5.5,3.1,,,,,,,111023071139321664,2023-09-07T09:07:00.000Z
CVE-2023-30724,PUBLISHED,Samsung Mobile,2023-09-06T03:12:11.505Z,2024-09-26T15:24:38.640Z,4.0,3.1,,,,,,,111023070894828313,2023-09-07T09:06:59.000Z
CVE-2023-30725,PUBLISHED,Samsung Mobile,2023-09-06T03:12:12.733Z,2024-09-26T15:24:25.525Z,5.1,3.1,,,,,,,111023071166796977,2023-09-07T09:07:02.000Z
CVE-2023-30726,PUBLISHED,Samsung Mobile,2023-09-06T03:12:13.772Z,2024-09-26T15:29:43.707Z,4.7,3.1,,,,,,,111023070900284531,2023-09-07T09:06:59.000Z
CVE-2023-30728,PUBLISHED,Samsung Mobile,2023-09-06T03:12:14.820Z,2024-09-26T18:10:57.936Z,4.4,3.1,,,,,,,111023071123910516,2023-09-07T09:07:00.000Z
CVE-2023-30730,PUBLISHED,Samsung Mobile,2023-09-06T03:12:16.839Z,2024-09-26T15:52:23.943Z,3.3,3.1,,,,,,,111023071201919220,2023-09-07T09:07:02.000Z
CVE-2023-30739,PUBLISHED,Samsung Mobile,2023-11-07T07:45:38.653Z,2024-09-04T20:25:58.460Z,6.7,3.1,,,,,,,111380024501821699,2023-11-09T10:04:57.000Z
CVE-2023-30760,PUBLISHED,intel,2023-08-11T02:37:26.895Z,2024-10-03T20:29:48.626Z,3.3,3.1,; CWE-125,,,,,,110858882226384139,2023-08-09T09:11:38.000Z
CVE-2023-30767,PUBLISHED,intel,2024-02-14T13:37:50.498Z,2024-08-14T19:16:55.856Z,5.5,3.1,; CWE-92,,,,,,111934944113945202,2024-02-15T10:08:17.000Z
CVE-2023-30767,PUBLISHED,intel,2024-02-14T13:37:50.498Z,2024-08-14T19:16:55.856Z,5.5,3.1,; CWE-92,,,,,,111934944113945202,2024-02-15T10:08:17.000Z
CVE-2023-30777,PUBLISHED,Patchstack,2023-05-10T05:50:04.023Z,2025-01-09T15:22:00.542Z,7.1,3.1,CWE-79,,,,,,110360130466922330,2023-05-13T07:12:27.000Z
CVE-2023-30777,PUBLISHED,Patchstack,2023-05-10T05:50:04.023Z,2025-01-09T15:22:00.542Z,7.1,3.1,CWE-79,,,,,,110343239663982574,2023-05-10T07:36:56.000Z
CVE-2023-30777,PUBLISHED,Patchstack,2023-05-10T05:50:04.023Z,2025-01-09T15:22:00.542Z,7.1,3.1,CWE-79,,,,,,110337669900595753,2023-05-09T08:00:28.000Z
CVE-2023-30777,PUBLISHED,Patchstack,2023-05-10T05:50:04.023Z,2025-01-09T15:22:00.542Z,7.1,3.1,CWE-79,,,,,,110316730417164816,2023-05-05T15:15:19.501Z
CVE-2023-30795,PUBLISHED,siemens,2023-08-08T09:20:19.964Z,2024-10-11T22:16:31.109Z,7.8,3.1,CWE-125,,,,,,110887164795017159,2023-08-14T09:04:15.000Z
CVE-2023-30795,PUBLISHED,siemens,2023-08-08T09:20:19.964Z,2024-10-11T22:16:31.109Z,7.8,3.1,CWE-125,,,,,,110881499167887607,2023-08-13T09:03:25.000Z
CVE-2023-30795,PUBLISHED,siemens,2023-08-08T09:20:19.964Z,2024-10-11T22:16:31.109Z,7.8,3.1,CWE-125,,,,,,110870180996286846,2023-08-11T09:05:04.000Z
CVE-2023-30795,PUBLISHED,siemens,2023-08-08T09:20:19.964Z,2024-10-11T22:16:31.109Z,7.8,3.1,CWE-125,,,,,,110864526941945701,2023-08-10T09:07:10.000Z
CVE-2023-30796,PUBLISHED,siemens,2023-08-08T09:20:21.061Z,2024-10-11T22:14:44.670Z,7.8,3.1,CWE-125,,,,,,110887164806133169,2023-08-14T09:04:15.000Z
CVE-2023-30796,PUBLISHED,siemens,2023-08-08T09:20:21.061Z,2024-10-11T22:14:44.670Z,7.8,3.1,CWE-125,,,,,,110881499156824284,2023-08-13T09:03:25.000Z
CVE-2023-30796,PUBLISHED,siemens,2023-08-08T09:20:21.061Z,2024-10-11T22:14:44.670Z,7.8,3.1,CWE-125,,,,,,110870181012554818,2023-08-11T09:05:04.000Z
CVE-2023-30796,PUBLISHED,siemens,2023-08-08T09:20:21.061Z,2024-10-11T22:14:44.670Z,7.8,3.1,CWE-125,,,,,,110864526927527342,2023-08-10T09:07:10.000Z
CVE-2023-30799,PUBLISHED,VulnCheck,2023-07-19T14:56:17.362Z,2024-10-24T18:50:44.384Z,9.1,3.1,CWE-269,,,,,,110790110599257546,2023-07-28T05:42:00.000Z
CVE-2023-30799,PUBLISHED,VulnCheck,2023-07-19T14:56:17.362Z,2024-10-24T18:50:44.384Z,9.1,3.1,CWE-269,,,,,,110768253466331461,2023-07-24T09:03:33.000Z
CVE-2023-3080,PUBLISHED,Wordfence,2023-07-12T04:38:42.645Z,2024-08-02T06:41:04.267Z,7.2,3.1,,,,,,,110717302842682198,2023-07-15T09:06:07.000Z
CVE-2023-3081,PUBLISHED,Wordfence,2023-07-12T04:38:51.671Z,2025-02-05T19:39:49.807Z,7.2,3.1,,,,,,,110717302820159902,2023-07-15T09:06:07.000Z
CVE-2023-3082,PUBLISHED,Wordfence,2023-07-12T04:38:45.662Z,2025-02-05T19:40:54.881Z,7.2,3.1,,,,,,,110717302849905742,2023-07-15T09:06:08.000Z
CVE-2023-30867,PUBLISHED,apache,2023-12-15T12:14:02.074Z,2024-08-02T14:37:15.494Z,,,CWE-89,,,,,,111606516966075786,2023-12-19T10:04:58.000Z
CVE-2023-3087,PUBLISHED,Wordfence,2023-07-12T04:38:52.072Z,2025-02-05T19:39:42.189Z,7.2,3.1,,,,,,,110717302847511481,2023-07-15T09:06:07.000Z
CVE-2023-3088,PUBLISHED,Wordfence,2023-07-12T04:38:46.572Z,2025-02-05T19:40:44.214Z,7.2,3.1,,,,,,,110717302852076358,2023-07-15T09:06:07.000Z
